ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021
1207,"Mauritania, Islamic Rep. of",MR,MRT,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,0.384707712556934,0.255653176352005,0.443030401820769,0.45266727636054,0.370729236514949,0.680144420829091,0.484717765224739,0.413523531101476,0.523984212574592,0.670742241410013,1.85314943530122,1.30016654420841,1.46829991317496,1.40647669313131,1.95385934901272,1.55820565178553,1.17815996843673,1.35172164020547,1.06496972806152,1.06715483118314,0.779253651285136,
1208,"Mauritania, Islamic Rep. of",MR,MRT,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,1.93149055707784,1.19229533321649,2.21267319042056,2.39875436072205,0.653284195498156,1.48825994535514,1.80939490901239,1.25055817394423,1.64345205309892,2.3676804996919,6.11208629760434,3.59346826709242,3.31975420495207,2.5906176759543,3.54669453377564,2.59974602349857,3.47402813388175,2.61929496654977,2.45921444926988,2.39169247341813,2.30291039199498,
1209,"Mauritania, Islamic Rep. of",MR,MRT,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,26962841,,,,,,,,75625748,92394120.8564753,78290405.55,,66888813.1181307,
1210,"Mauritania, Islamic Rep. of",MR,MRT,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,0.524724938695279,,,,,,,,1.17905087775187,1.35360224853963,1.06502692565592,,0.8247441415969,
1211,"Mauritania, Islamic Rep. of",MR,MRT,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,-26886717,,,,,,,,-75511460,-92137387.8998079,-78281996.33,,-59510027.9855099,
1212,"Mauritania, Islamic Rep. of",MR,MRT,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,-0.523243486453906,,,,,,,,-1.17726905912158,-1.34984103187132,-1.06491253046712,,-0.733763160973372,
1213,Mauritius,MU,MUS,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.183954483096525,0.15955543543152,0.172340707378683,0.211206690896174,0.198119262436558,0.200824199159465,0.200926963234701,0.204601529715021,0.159252419747238,0.136339851207897,0.125680786479182,0.0963492155623783,0.144380932202433,0.133216712104171,0.195266600357561,0.111042361312417,0.171363971020529,0.102412462270028,0.0847945899246044,0.0776486607670381,0.0804152294703898,0.0539768297241265,0.0759891475411785,0.0538538379790487
1214,Mauritius,MU,MUS,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,5143738,7195662,6419499,7527522,10845418,8721676,9185895,11645873,12207241,13077828,14584349,15487832,12973311,10897189,10076232,7220692,12236769,11742281,17557120,10019200,17949199,10745076,8174992.30900687,7465866.53748666,7272968.90631176,4855283.037146,6678453.52223172,4214753.85829254
1215,Mauritius,MU,MUS,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.134118846230331,0.16428167520807,0.141754940449069,0.177000651852946,0.252470186987536,0.192296694385578,0.188650841010095,0.241747053364765,0.24148334703953,0.215328771470878,0.212309913253988,0.228592843260079,0.18457334323839,0.133705377290666,0.100859580413398,0.0790975582958362,0.122322789091853,0.101943562552193,0.15046342117597,0.0826008398062639,0.140190452339609,0.0918988384308102,0.0668302698923831,0.0563064369153274,0.0512833501717985,0.0345675024665296,0.0611543716014226,0.03804661148987
1216,Mauritius,MU,MUS,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.636418558865223,0.560937183819916,0.618029082431646,0.764890654283127,0.701029311462799,0.72280446013491,0.760941446661562,0.773093506424298,0.61445973336407,0.531751987378702,0.495512017498808,0.421382316437806,0.625722613129937,0.540678489441674,0.785641945608338,0.440611277609068,0.69725826147046,0.447123559160816,0.372741290478546,0.358053102693583,0.363424071110037,0.257167879446968,0.39963428455634,0.251242830832401
1217,Mauritius,MU,MUS,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,28721649,26274249,36331793,36289901,47195839,53391200,45852179,30072884,42803800,45534134,44499985,49414516,85053536,67596954,80348351,79228928,84151780,89702674,133448547,102777922,107445026,82052101,98571413.0544784,149670601.415859,184894403.898812,186225652.343763,150910938.452706,162926061.023361
1218,Mauritius,MU,MUS,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.748893980547326,0.599858309152649,0.80227618278668,0.853313498476509,1.09867063651799,1.17717641302879,0.941666776127465,0.624258146485058,0.84674373922909,0.749727640875102,0.647803200208234,0.729334145073413,1.21007008108931,0.82939519891504,0.804259069140966,0.867896698986276,0.841209018217475,0.778776300619782,1.14364570798526,0.847327398469208,0.839188801493654,0.701762628082624,0.80581777806035,1.12879305227149,1.30373229723557,1.32584560930315,1.38188632714662,1.47073465111955
1219,Mauritius,MU,MUS,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,2.16054181183736,2.37456625612623,2.19597264614201,1.50645861192579,1.97628026902599,1.90710653074693,1.60420463517652,1.56306614452836,2.33763693181756,1.74854936298011,1.75962422856584,2.19182446110462,1.98684080859068,1.75218901758956,2.51878145642642,1.98642315446134,1.99249128658152,1.74950092275772,2.11784753532883,2.85026635611804,3.25487515518764,3.31926361387295,3.33379365701496,3.08069558240553
1220,Mauritius,MU,MUS,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,33865387,33469911,42751292,43817423,58041257,62112876,55038074,41718757,55011041,58611962,59084334,64902348,98026847,78494143,90424583,86449620,96388549,101444955,151005667,112797122,125394225,92797177,106746405.363485,157136467.953346,192167372.805124,191080935.380909,157589391.974938,167140814.881654
1221,Mauritius,MU,MUS,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,0.883012826777657,0.764139984360719,0.944031123235749,1.03031415032946,1.35114082350552,1.36947310741437,1.13031761713756,0.866005199849822,1.08822708626862,0.965056412345981,0.860113113462221,0.957926988333491,1.3946434243277,0.963100576205706,0.905118649554364,0.946994257282112,0.963531807309328,0.880719863171974,1.29410912916123,0.929928238275472,0.979379253833263,0.793661466513434,0.872648047952733,1.18509948918682,1.35501564740737,1.36041311176968,1.44304069874804,1.50878126260942
1222,Mauritius,MU,MUS,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-23577911,-19078587,-29912294,-28762379,-36350421,-44669524,-36666284,-18427011,-30596559,-32456306,-29915636,-33926684,-72080225,-56699765,-70272119,-72008236,-71915011,-77960393,-115891427,-92758722,-89495827,-71307025,-90396420.7454715,-142204734.878372,-177621434.9925,-181370369.306617,-144232484.930474,-158711307.165068
1223,Mauritius,MU,MUS,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-0.614775134316995,-0.435576633944578,-0.660521242337611,-0.676312846623563,-0.846200449530452,-0.984879718643212,-0.753015935117371,-0.382511093120293,-0.60526039218956,-0.534398869404224,-0.435493286954246,-0.500741301813334,-1.02549673785092,-0.695689821624374,-0.703399488727568,-0.78879914069044,-0.718886229125622,-0.676832738067589,-0.993182286809293,-0.764726558662944,-0.698998349154044,-0.609863789651813,-0.738987508167967,-1.07248661535617,-1.25244894706377,-1.29127810683662,-1.3207319555452,-1.43268803962968
1224,Mayotte,YT,MYT,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,3988,10658,22819,56912,133429,62308,271789,82084,278958,169311,,,,,,,,,,,,
1225,Mayotte,YT,MYT,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,5682859,4044671,6780269,3219343,4616076,4871693,8400150,9927179,33940177,29698089,,,,,,,,,,,,
1226,Mayotte,YT,MYT,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,5686847,4055329,6803088,3276255,4749505,4934001,8671939,10009263,34219135,29867400,,,,,,,,,,,,
1227,Mayotte,YT,MYT,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,-5678871,-4034013,-6757450,-3162431,-4482647,-4809385,-8128361,-9845095,-33661219,-29528778,,,,,,,,,,,,
1228,Mexico,MX,MEX,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,1.14748509661208,1.11791801013727,1.14575142476915,1.18284332155411,1.44086569206745,1.29716190798722,1.12570533397534,1.13353430342077,1.14066775482832,1.11901405202562,1.13785835630626,1.0560152067015,0.993710716183259,1.00117572276883,1.04745923283832,1.08952994423863,1.14090152309974,1.13685230095743,1.09794135627384,0.984537216008223,1.00102889923404,0.964093132367938,0.946486400084908,1.0055300453623
1229,Mexico,MX,MEX,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,1876833509,2378669008,3356777368,3726435278,4664384118,5360418326,6825450801,6801620153,8210678158,7692452124,8014708837,9175713946,10999505749,11865578261,13069942571,10608647712,12853004586,14196566156,15623917098,16428299567,18425129950,18888076232,18048039203,18586812449,20389970711,21156829985,20765199119,23209572548
1230,Mexico,MX,MEX,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.355588426360317,0.660565468946028,0.816787127829706,0.744667317536463,0.885886195654174,0.89306889223227,0.964170324153518,0.898860683292118,1.06340822282359,1.05472109403603,1.02458056135193,1.04569294511455,1.12771098187534,1.12715979195408,1.17748566884844,1.1786770605325,1.21506875745535,1.20260226756609,1.30080742023124,1.28905629824389,1.40077120708687,1.6117892808779,1.67344973096178,1.60381566518695,1.66802012726696,1.66667680296905,1.91011567351304,1.792482224314
1231,Mexico,MX,MEX,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,3.96989950564012,3.93018124799079,4.10876636469238,4.2836985812287,5.09838907937516,4.66873223712336,4.26321998580772,4.28309607706441,4.40115387635081,4.3643728579546,4.48614705203633,4.61847178927297,4.30657467395777,4.06341043028475,4.21438130292438,4.32320760339088,4.64218358017759,4.96339445197592,4.82634656728878,4.53989291543185,4.52399377896934,4.59333732098805,4.97766362144365,4.69107169635969
1232,Mexico,MX,MEX,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,3543110984,3439185008,4830544834,6098768367,6877197474,8366293047,9948119376,10136208812,9498976385,9140733448,10589510549,12384255595,15400936897,18793581758,19392084383,13425032940,16958319951,19055030839,20684335334,22529016177,23888472516,25611941077,24063358166,25500717001,26755699797,27125623158,24129255533,32381422090
1233,Mexico,MX,MEX,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.671284508284274,0.95507481283065,1.17539127808356,1.21873939605027,1.30615621545694,1.39386062974497,1.40528175546596,1.33953960582866,1.23026251934793,1.25329663768555,1.35373684601596,1.41134834655916,1.5789623703315,1.78527916958293,1.74705445919454,1.49159240582304,1.60316792960894,1.61416662619067,1.72212491376203,1.76775265618702,1.81612203401034,2.18556149304644,2.23120194919768,2.20040146807977,2.18877439369896,2.13688189183218,2.21956307375896,2.50082690554917
1234,Mexico,MX,MEX,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,4.99400144771487,5.35709363833249,5.37970625315962,5.67875100689266,5.31304450528553,5.05651413331907,5.07628589300468,5.26735482104019,5.67535648319502,6.29036425538964,5.92885905807006,5.40400145900806,5.30688275120705,5.12425567941574,5.26325542248562,5.57537262832422,5.63432989958431,6.11351145904033,5.8646909434856,5.72262693667826,5.43638174275171,5.62191447698471,5.94394093828282,6.04084517580133
1235,Mexico,MX,MEX,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,5419944493,5817854016,8187322202,9825203645,11541581592,13726711373,16773570177,16937828965,17709654543,16833185572,18604219386,21559969541,26400442646,30659160019,32462026954,24033680652,29811324537,33251596995,36308252432,38957315744,42313602466,44500017309,42111397369,44087529450,47145670508,48282453143,44894454652,55590994638
1236,Mexico,MX,MEX,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2022-09-20; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2022-09-23. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2022-09-23; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Cross-Border, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1.02687293464459,1.61564028177668,1.99217840591326,1.96340671358673,2.19204241111112,2.28692952197724,2.36945207961948,2.23840028912078,2.29367074217153,2.30801773172157,2.37831740736789,2.45704129167371,2.70667335220684,2.91243896153702,2.92454012804298,2.67026946635555,2.81823668706429,2.81676889375676,3.02293233399327,3.05680895443091,3.21689324109721,3.79735077392434,3.90465168015946,3.80421713326672,3.85679452096592,3.80355869480123,4.12967874727199,4.29330912986317
