Country,Year,exp_on_biodiversity_&_landscape_protection_,exp_on_environment_protection_,exp_on_environmental_protection_r&d_,exp_on_environmental_protection_n.e.c._,exp_on_pollution_abatement_,exp_on_waste_management_,exp_on_waste_water_management_,g7_trade,co2_emissions_in_exports_of_domestic_controlled_enterprises_,co2_emissions_in_output_of_foreign_controlled_multinational_enterprises_,env_taxes_,taxes_on_energy_,taxes_on_pollution_,taxes_on_resources_,taxes_on_transport_,explicit_fossil_fuel_subsidies_-_coal_,explicit_fossil_fuel_subsidies_-_total_,fossil_fuel_subsidies_-_total_implicit_and_explicit_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-__natural_gas_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-_coal_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-_coal_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-_electricity_,fossil_fuel_subsidies_-_total_implicit_and_explicit_-_petroleum_,implicit_fossil_fuel_subsidies_-_coal_,implicit_fossil_fuel_subsidies_-_congestion_,implicit_fossil_fuel_subsidies_-_electricity_,implicit_fossil_fuel_subsidies_-_global_warming_,implicit_fossil_fuel_subsidies_-_local_air_pollution_,implicit_fossil_fuel_subsidies_-_natural_gas_,implicit_fossil_fuel_subsidies_-_petroleum_,implicit_fossil_fuel_subsidies_-_total_,"temperature_change_with_respect_to_a_baseline_climatology,_corresponding_to_the_period_1951-1980_",share_of_forest_area_
LCA,2022,,,,,,,,0,,,,,,,,0.0,0.0331097058488943,3.36874290501905,0.0,0.0,0.0,0.16731465657018,3.20142824844887,0.0,0.0015994847047757,0.16731465657018,0.81600523141777,0.246050122364564,0.0,3.16831846303181,3.33563311960199,,
LKA,2015,,,,,,,,1,,,,,,,,0.0,0.240007099668708,3.03409622394157,0.0,1.05724547595746,941812276.840209,0.0849743045461946,1.89187640998287,1.05724547595746,0.134788654949993,0.0,0.973157161323409,1.11981035465386,0.0,1.73684359813283,2.79408920791047,,
LKA,2016,,,,,,,,1,,,,,,,,0.0,0.261685964806638,3.86789112213759,0.0,1.13373920305545,1022210359.57336,0.0899457203569681,2.64420611609037,1.13373920305545,0.19980269347259,0.0,1.21761961140688,1.35717816099783,0.0,2.47246587164069,3.60620507469615,,
LKA,2017,,,,,,,,1,,,,,,,,0.0,0.649019173252798,5.35563551271722,0.0,1.150958410775,1080796241.76025,0.440221938030196,3.76445516391202,1.150958410775,0.282089241883127,0.0,1.51189941098559,1.60530433074308,0.0,3.55565792868942,4.70661633946442,,
LKA,2018,,,,,,,,1,,,,,,,,0.0,1.12639514281154,6.11113406697802,0.0,1.16473260385792,1074201107.02514,0.669161904771949,4.27723949372014,1.16473260385792,0.255225696939085,0.0279101668699967,1.52694206013642,1.59301281938332,0.0,3.7920959413779,4.98473879491046,,
LKA,2019,,,,,,,,1,,,,,,,,0.0,1.35878411308621,6.76473710624692,0.0,1.37850766256267,1193026065.82641,0.92656653008297,4.45966325795863,1.37850766256267,0.273643225969653,0.0329047999607753,1.76722196135545,1.74338320377122,0.0,3.99454088360356,5.40595313090366,,
LKA,2020,,,,,,,,1,,,,,,,,0.0,0.869962074640018,4.79471640083597,0.0,1.02545925965077,842621028.423309,0.813110405274702,2.95614666337239,1.02545925965077,0.209498233685472,0.0,1.4750792487531,1.3709473133324,0.0,2.89929506654518,3.92475439873407,,
LKA,2021,,,,,,,,1,,,,,,,,0.0,1.33348338082956,6.29868984844075,0.0,1.32780117804207,1122421622.2763,0.914386974185061,4.05650190774673,1.32780117804207,0.256094621869027,0.0,1.81534117190479,1.72898503022385,0.0,3.63740543059118,4.96520646761117,,
LKA,2022,,,,,,,,0,,,,,,,,0.0,1.23231255475666,5.06837807820008,0.0,1.6107515127349,1391047596.93145,0.980364411352581,2.47726215411259,1.6107515127349,0.171370143525287,0.0,1.50683022128648,1.57686761903171,0.0,2.22531414874587,3.83606552344342,,
LSO,2015,,,,,,,,1,,,,,,,,0.0,0.0943431979211467,2.88962433589696,0.0,0.0,0.0,0.0,2.88962433589696,0.0,1.02410892914124,0.0,0.551442914311973,0.0704193805330317,0.0,2.79528110935227,2.79528110935227,,
LSO,2016,,,,,,,,1,,,,,,,,0.0,0.0938086733416802,3.46981612015516,0.0,0.0,0.0,0.0,3.46981612015516,0.0,1.2380842732929,0.0,0.722847594035632,0.0916904782836706,0.0,3.37600748515705,3.37600748515705,,
LSO,2017,,,,,,,,1,,,,,,,,0.0,0.0791802295921494,3.41797055299988,0.0,0.0,0.0,0.0,3.41797055299988,0.0,1.15074914011772,0.0,0.718445553536801,0.0886498976826277,0.0,3.33879045219344,3.33879045219344,,
LSO,2018,,,,,,,,1,,,,,,,,0.0,0.126966956973662,4.06044557834559,0.0,0.0,0.0,0.0,4.06044557834559,0.0,1.3066103048622,0.0,0.826486016255179,0.0994728504830916,0.0,3.93347864050461,3.93347864050461,,
LSO,2019,,,,,,,,1,,,,,,,,0.0,0.0827272458193374,3.98625589112486,0.0,0.0,0.0,0.0,3.98625589112486,0.0,1.33886429686953,0.0,0.872069244049688,0.100309813432381,0.0,3.90352855645721,3.90352855645721,,
LSO,2020,,,,,,,,1,,,,,,,,0.0,0.0964536899831775,4.44259340390968,0.0,0.0,0.0,0.0,4.44259340390968,0.0,1.49927613852309,0.0,1.04002492306022,0.106545013020209,0.0,4.34613986872175,4.34613986872175,,
LSO,2021,,,,,,,,1,,,,,,,,0.0,0.079008012805242,3.6458842518451,0.0,0.0,0.0,0.0,3.6458842518451,0.0,1.24965242053997,0.0,0.815415412131529,0.0921098355549083,0.0,3.56687630060428,3.56687630060428,,
LSO,2022,,,,,,,,0,,,,,,,,0.0,0.0781636366599497,3.67469435083672,0.0,0.0,0.0,0.0,3.67469435083672,0.0,1.21900133738822,0.0,0.832318849293042,0.0956718741026141,0.0,3.59653085845107,3.59653085845107,,
LTU,2015,,,,,,,,1,,,,,,,,0.0,0.632191265803048,1.95234754107559,1.35565944156367,0.182782791307359,83760522.3059654,0.0571230498225414,0.356782270576043,0.182782791307359,0.0,0.0571230498225414,0.710115548794523,0.293231108650171,0.810695301563092,0.269555144773576,1.32015627527254,,
LTU,2016,,,,,,,,1,,,,,,,,0.0,0.452407379093377,2.6978096711853,1.19811833312287,0.287181631342861,135249912.7388,0.13698207115638,1.0755277146638,0.287181631342861,0.050938940371329,0.13698207115638,0.809331852583574,0.764468332786725,0.770100042492085,1.05113872112193,2.24540232373216,,
LTU,2017,,,,,,,,1,,,,,,,,0.0,0.535782464201727,2.88267989739977,1.20425551425601,0.292923435074758,150216743.350029,0.267503752441933,1.117996934111,0.292923435074758,0.0507288166070531,0.252566331682467,0.789269129085342,0.766205096131545,0.767282077464774,1.03412535651732,2.34689737508335,,
LTU,2018,,,,,,,,1,,,,,,,,0.0,0.279730462637967,2.01506597031336,0.542948999873135,0.253330417177654,142824754.118919,0.0878945466126782,1.13089207933353,0.253330417177654,0.0476175393548866,0.0878945466126782,0.565629572461624,0.716908593056202,0.3450675561382,1.04904300756967,1.73533556053622,,
LTU,2019,,,,,,,,1,,,,,,,,0.0,0.268046631350333,2.45238336727394,0.650036574074734,0.269794831344018,151903688.907623,0.0,1.53255180306026,0.269794831344018,0.0785671923079933,0.0,0.73435060168632,0.95370803045421,0.41573048049368,1.49881126529098,2.18433665652613,,
LTU,2020,,,,,,,,1,,,,,,,,0.0,0.240583842306306,2.07194421789411,0.606157723630399,0.246644893952583,139854073.524475,0.0,1.21914149519313,0.246644893952583,0.0660860345381102,0.0,0.622425155475417,0.791965519259066,0.365573907603594,1.21914149519313,1.8313604281468,,
LTU,2021,,,,,,,,1,,,,,,,,0.0,0.175597966942734,2.05606621474617,0.52747399360672,0.218277067973845,135764807.462692,0.0,1.31031529691045,0.218277067973845,0.0707925073867983,0.0,0.619118325263894,0.838430020687604,0.362309733962108,1.29988152971864,1.88046828373965,,
LTU,2022,,,,,,,,0,,,,,,,,0.0,0.166565401822925,1.00329666593313,0.537019032567149,0.222379120552028,143709927.797318,0.0,0.243898397522436,0.222379120552028,0.0,0.0,0.395114912844483,0.276209975064861,0.370975751438012,0.243376288357802,0.836731229522751,,
LUX,2015,,,,,,,,1,,,,,,,,0.0,0.628472255186828,4.62992411343821,0.223626441020981,0.0656279656949367,41928157.21035,0.672040392444101,3.66862919765811,0.0656279656949367,0.0244653243079404,0.0884338185284141,0.443168334188075,0.379600858474456,0.178760765580843,3.66862919765811,4.00145167165927,,
LUX,2016,,,,,,,,1,,,,,,,,0.0,0.681998031570654,3.91726898599077,0.23334717190854,0.0672941988039436,44713091.1052227,0.694457252513327,2.92217024502542,0.0672941988039436,0.0192310318244541,0.0710533645291483,0.414692084064667,0.328441342157526,0.174753011502131,2.92217024502542,3.23527095442012,,
LUX,2017,,,,,,,,1,,,,,,,,0.0,0.749704878660492,4.11325155044651,0.299401545110546,0.0563078683987639,38805495.9475994,0.742832627111373,3.01470943955432,0.0563078683987639,0.0197070060884729,0.0789914002229095,0.435659571267956,0.325806834799469,0.213537947393531,3.01470943955432,3.36354675827403,,
LUX,2018,,,,,,,,1,,,,,,,,0.0,0.588666934844262,4.03120167959721,0.290289809079695,0.0472603857648657,35174127.6681423,0.652533579924997,3.04111777969402,0.0472603857648657,0.0198225040388092,0.144450322775422,0.428755120284104,0.315490181303123,0.20970615140639,3.04111777969402,3.44253462462466,,
LUX,2019,,,,,,,,1,,,,,,,,0.0,0.547683212007215,4.56052760256808,0.239747751837929,0.0511651500934436,37497080.8625221,0.567631790422049,3.7019830017122,0.0511651500934436,0.0242636252940089,0.0710891817514691,0.491874510907014,0.344731704356778,0.188607112918916,3.7019830017122,4.01284430922971,,
LUX,2020,,,,,,,,1,,,,,,,,0.0,0.412702813314259,3.95154271639723,0.15988219817166,0.0465650404840422,34709226.3400555,0.476288321428531,3.26880715131524,0.0465650404840422,0.021412654282291,0.0969368528056071,0.423726706708091,0.303683372169027,0.12653084348481,3.26880715131524,3.53883990308297,,
LUX,2021,,,,,,,,1,,,,,,,,0.0,0.36097487646977,3.16222291620179,0.0987529687873888,0.0405606282670755,34102272.2423077,0.36097487646977,2.6619346154785,0.0405606282670755,0.0182502343645008,0.0,0.337773506553025,0.254098881391606,0.0987529687873888,2.6619346154785,2.80124811062472,,
LUX,2022,,,,,,,,0,,,,,,,,0.0,0.34584359648802,2.59259466121945,0.101313452427153,0.0415625906127451,36760933.6972237,0.34584359648802,2.10387496272518,0.0415625906127451,0.0143686438623253,0.0,0.285548551093178,0.210278293965072,0.101313452427153,2.10387496272518,2.24675103103637,,
LVA,2015,,,,,,,,1,,,,,,,,0.0,0.284549824948006,1.43717314809553,0.879511060214039,0.134334208876784,40484983.4740162,0.0632859803478909,0.360041843032419,0.134334208876784,0.0478338513221919,0.0632859803478909,0.529891671092624,0.277263523802123,0.594961235266036,0.360041843032419,1.15262327370362,,
LVA,2016,,,,,,,,1,,,,,,,,0.0,0.281822594544349,1.44123523185106,0.916220751873237,0.1165485206147,35793516.7849064,0.0,0.408465922972976,0.1165485206147,0.0538631562581048,0.0,0.571309778195805,0.293259943929911,0.634398205849079,0.408465922972976,1.1594126858269,,
LVA,2017,,,,,,,,1,,,,,,,,0.0,0.31495878135072,1.22089822434129,0.763077313900674,0.0949614449758428,31057819.7240829,0.0,0.362859419903433,0.0949614449758428,0.0433175752295316,0.0,0.429244520786292,0.236893120436358,0.448118532549954,0.362859419903433,0.905939442990564,,
LVA,2018,,,,,,,,1,,,,,,,,0.0,0.408743649591984,1.60933674282007,1.05677001775666,0.0741220122845584,26771040.6333208,0.330756688666048,0.147687998326916,0.0741220122845584,0.0106793489432661,0.330756688666048,0.549839444606745,0.192447007188112,0.648026368164683,0.147687998326916,1.20059313448551,,
LVA,2019,,,,,,,,1,,,,,,,,0.0,0.439925713032946,2.02431343334354,1.14140801537018,0.072943540476576,25603387.5048161,0.375836458742695,0.434125556726703,0.072943540476576,0.0585863493614049,0.375836458742695,0.657973679519413,0.282356427415967,0.70148230233723,0.434125556726703,1.58438780521681,,
LVA,2020,,,,,,,,1,,,,,,,,0.0,0.390009167752341,1.6927675793564,0.981119387610538,0.0644560485420728,21972056.4782619,0.440193988067249,0.206998100494982,0.0644560485420728,0.0321004908679596,0.415530317453026,0.533272564806953,0.188552420941827,0.615773846759172,0.206998100494982,1.30275832417756,,
LVA,2021,,,,,,,,1,,,,,,,,0.0,0.463870160237079,1.30012476378019,0.967759484795568,0.0545829983167284,20588632.6730251,0.103040953355146,0.174741258179329,0.0545829983167284,0.0266026290667075,0.0,0.501976106529145,0.179685008826576,0.606930317418444,0.174741258179329,0.83625460354311,,
LVA,2022,,,,,,,,0,,,,,,,,0.0,0.492106230441384,1.23485016630598,1.02629663833193,0.0552753409789105,22142536.9381905,0.111999354729912,0.0412788369150247,0.0552753409789105,0.0,0.0,0.509587837889957,0.150593960337563,0.646189781219654,0.0412788369150247,0.742743935864593,,
MAC,2015,,,,,,,,1,,,,,,,,0.0,0.0,0.587989760105158,0.0004506263533419,0.0,0.0,0.0,0.587539158224491,0.0,0.0186907880031669,0.0,0.0909705253379168,0.108839627668635,0.0004506263533419,0.587539158224491,0.587989760105158,,
MAC,2016,,,,,,,,1,,,,,,,,0.0,0.0,0.517506313654077,0.0024744465835133,0.0,0.0,0.0,0.515031888070185,0.0,0.0145857127141557,0.0,0.100074024738182,0.100426742885232,0.0024744465835133,0.515031888070185,0.517506313654077,,
MAC,2017,,,,,,,,1,,,,,,,,0.0,0.0,0.541242410368177,0.0411909390670414,0.0,0.0,0.0,0.500051457554195,0.0,0.0126294593197296,0.0,0.138429467606662,0.119461849111979,0.0411909390670414,0.500051457554195,0.541242410368177,,
MAC,2018,,,,,,,,1,,,,,,,,0.0,0.0,0.512407399823845,0.0211641632402819,0.0,0.0,0.0,0.491243217318318,0.0,0.015918827620343,0.0,0.0940643476757784,0.0969081805070877,0.0211641632402819,0.491243217318318,0.512407399823845,,
MAC,2019,,,,,,,,1,,,,,,,,0.0,0.0,0.559605238220102,0.024126331706839,0.0,0.0,0.0,0.535478885212736,0.0,0.0175946791795764,0.0,0.103001568048047,0.0990890479594347,0.024126331706839,0.535478885212736,0.559605238220102,,
MAC,2020,,,,,,,,1,,,,,,,,0.0,0.0,0.354453083231044,0.0071678139845872,0.0,0.0,0.0,0.347285271595773,0.0,0.0121346582248027,0.0,0.0864570047858026,0.0716836569793001,0.0071678139845872,0.347285271595773,0.354453083231044,,
MAC,2021,,,,,,,,1,,,,,,,,0.0,0.0028467931268072,0.291536002413602,0.0090485335203971,0.0,0.0,0.0028467931268072,0.279640671339879,0.0,0.0203268927286673,0.0,0.0736040383745561,0.0686721068504814,0.0090485335203971,0.279640671339879,0.288689204860274,,
MAC,2022,,,,,,,,0,,,,,,,,0.0,0.0,0.354140592520373,0.0138614865133944,0.0,0.0,0.0,0.340279092654063,0.0,0.0112734430676311,0.0,0.0785001794973488,0.0767686603940418,0.0138614865133944,0.340279092654063,0.354140592520373,,
MAR,2015,,,,,,,,1,,,,,,,,0.0,0.0,6.03641610866307,0.12548571955279,1.92259468605567,2151129722.59521,0.0,3.98833580959915,1.92259468605567,0.0039165747161902,0.0,2.19221142127566,2.5035284145278,0.12548571955279,3.98833580959915,6.03641610866307,,
MAR,2016,,,,,,,,1,,,,,,,,0.0,0.0,4.67994563539887,0.128969785067942,1.78058353815152,2013105154.03747,0.0,2.77039214083916,1.78058353815152,0.001865316062116,0.0,1.92108105469027,1.82931270098579,0.128969785067942,2.77039214083916,4.67994563539887,,
MAR,2017,,,,,,,,1,,,,,,,,0.0,0.0301738037189281,5.47224516060854,0.125548022221739,1.80876863400314,2131012678.14636,0.0301738037189281,3.50775464058739,1.80876863400314,0.0028696005460136,0.0,2.12927616706129,2.18214685843475,0.125548022221739,3.50775464058739,5.44207120827723,,
MAR,2018,,,,,,,,1,,,,,,,,0.0,0.102247981507418,6.14762209503416,0.110504514443348,1.96665388004599,2436264514.92309,0.102247981507418,3.9682160197583,1.96665388004599,0.0039717968719398,0.0,2.26155051566099,2.4567433046844,0.110504514443348,3.9682160197583,6.04537429395928,,
MAR,2019,,,,,,,,1,,,,,,,,0.0,0.130428529960793,6.36490840632041,0.0701060026975292,2.32420295609522,2867123126.98364,0.130428529960793,3.84017120143437,2.32420295609522,0.003666415327962,0.0,2.4223357833974,2.53459830298354,0.0701060026975292,3.84017120143437,6.23447991259802,,
MAR,2020,,,,,,,,1,,,,,,,,0.0,0.076205218030762,5.29630472083349,0.0795054699882132,1.85015663370275,2139094829.55932,0.076205218030762,3.29043719289757,1.85015663370275,0.002811149548032,0.0,2.1105971181088,2.09023738454149,0.0795054699882132,3.29043719289757,5.22009950280273,,
MAR,2021,,,,,,,,1,,,,,,,,0.0,0.113524409152193,5.4245764053967,0.0281423102842854,2.2309506249694,2766438007.35473,0.113524409152193,3.05195895584375,2.2309506249694,0.0024415178185534,0.0,2.11079830921472,2.21190446467532,0.0281423102842854,3.05195895584375,5.3110519842277,,
MAR,2022,,,,,,,,0,,,,,,,,0.0,0.112417895421352,5.8850419068487,0.0299926400072082,2.48464441002961,3190340518.95141,0.112417895421352,3.25798690916776,2.48464441002961,0.0021355072923056,0.0,2.28741357072685,2.43702876408517,0.0299926400072082,3.25798690916776,5.77262398821722,,
MDA,2015,,,,,,,,1,,,,,,,,0.0,9.08019173330677,17.7617051466901,3.37791132808995,0.807464846214608,68982362.7471924,9.73283594743866,3.84349267609935,0.807464846214608,0.226147548465529,1.29904737131936,3.50603570435054,1.25277344261062,2.77031205277745,3.80468896864815,8.68151341338333,,
MDA,2016,,,,,,,,1,,,,,,,,0.0,4.77837449831911,12.9329173811172,2.95069477148486,0.584557503056457,51635582.0000172,5.0866388751595,4.31102509273553,0.584557503056457,0.239171853687267,0.922706392278774,3.47041135403692,1.23762716046403,2.39191164872416,4.2553663687513,8.1545425454112,,
MDA,2017,,,,,,,,1,,,,,,,,0.0,2.12553662293746,8.31989232009699,1.67225690974049,0.75956897809402,78897640.1090622,2.38348873723046,3.50457798194706,0.75956897809402,0.202426755668708,0.654689552303286,2.35953161831285,1.09636764067514,1.27551954345896,3.50457798194706,6.19435569715952,,
MDA,2018,,,,,,,,1,,,,,,,,0.0,3.97606573701737,9.68650866101504,3.03282474394969,0.538233079841582,63847571.6114044,4.16073958556177,1.95471087481306,0.538233079841582,0.129901515437464,0.760277473719255,2.65734973331954,0.851061026404833,2.45722105596669,1.95471087481306,5.71044267276507,,
MDA,2019,,,,,,,,1,,,,,,,,0.0,4.42524595315582,8.95842065197666,1.38031352085412,0.564942551589115,69607272.7441788,4.82851247345612,2.18465222701726,0.564942551589115,0.155679133205002,0.764668951560942,1.65553486998666,0.772003959477187,1.01891133147338,2.18465222701726,4.53317469882084,,
MDA,2020,,,,,,,,1,,,,,,,,0.0,3.59940057840813,6.2928485524648,0.833132934113962,0.478847234357913,56068494.9159622,3.31847846599354,1.66239010889216,0.478847234357913,0.132958915065021,0.0,1.11560299591883,0.585577094469256,0.552210948961203,1.66239010889216,2.69344822858036,,
MDA,2021,,,,,,,,1,,,,,,,,0.0,3.90932166360412,5.92545526323383,1.21788434517028,0.502513155262734,60289870.9475994,3.62101290699099,0.5840450110604,0.502513155262734,0.0434697951369103,0.0,1.07659850062029,0.439436369582089,0.929575526456925,0.5840450110604,2.01613359962972,,
MDA,2022,,,,,,,,0,,,,,,,,0.0,4.0096772662734,6.27033325840267,1.346609123358,0.536922620950615,66035717.7257538,3.70469632165175,0.682105192442306,0.536922620950615,0.049177026619975,0.0,1.20904061952681,0.486321735266524,1.04162817873635,0.682105192442306,2.26065599212927,,
MDG,2015,,,,,,,,1,,,,,,,,0.0,0.0789582966436413,0.807151578208504,0.0,0.650266012291069,81421785.056591,0.0789582966436413,0.0779272543979845,0.650266012291069,0.0,0.0,0.634577747265161,0.0529703792460844,0.0,0.0779272543979845,0.728193289002765,,
MDG,2016,,,,,,,,1,,,,,,,,0.0,0.119972897865007,0.823820639258416,0.0,0.635116560885573,82352124.1545677,0.119972897865007,0.0687311589601805,0.635116560885573,0.0,0.0,0.62054557679113,0.0511286101240232,0.0,0.0687311589601805,0.703847719845754,,
MDG,2017,,,,,,,,1,,,,,,,,0.0,0.623958901163952,1.3077300543635,0.0,0.608295725258814,86094088.8524055,0.623958901163952,0.0754754147802621,0.608295725258814,0.0,0.0,0.5969242328096,0.0487038341863989,0.0,0.0754754147802621,0.683771153199551,,
MDG,2018,,,,,,,,1,,,,,,,,0.0,0.587661411383083,1.08765891675814,0.0,0.406266928683476,59552621.0963726,0.587661411383083,0.0937305322173152,0.406266928683476,0.0,0.0,0.424364192479618,0.033937550869408,0.0,0.0937305322173152,0.499997454547325,,
MDG,2019,,,,,,,,1,,,,,,,,0.0,0.415123669915349,1.04891252595029,0.0,0.450822692847337,67453548.3121872,0.415123669915349,0.182966163187603,0.450822692847337,0.0031728449884209,0.0,0.533194994745728,0.0467361023570424,0.0,0.182966163187603,0.63378885603494,,
MDG,2020,,,,,,,,1,,,,,,,,0.0,0.820610459679734,1.30459239604422,0.0,0.38762895755645,54615482.6879501,0.820610459679734,0.0963529127081766,0.38762895755645,0.0,0.0,0.420109558293337,0.0305768188888935,0.0,0.0963529127081766,0.4839818834846,,
MDG,2021,,,,,,,,1,,,,,,,,0.0,0.870935936469556,1.40963908427648,0.0,0.442980083175513,65320581.1977386,0.870935936469556,0.0957231088426095,0.442980083175513,0.0,0.0,0.466090112564979,0.0351626064341003,0.0,0.0957231088426095,0.53870319833401,,
MDG,2022,,,,,,,,0,,,,,,,,0.0,0.851907747494858,1.50844600050913,0.0,0.560185118187419,87491512.298584,0.851907747494858,0.0963531109748019,0.560185118187419,0.0,0.0,0.574371222101952,0.045329490962232,0.0,0.0963531109748019,0.656538253014277,,
MDV,2015,,,,,,,,1,,,,,,,,0.0,0.866672562118756,5.37786473986141,0.0,0.0,0.0,0.866672562118756,4.51119217774266,0.0,0.138160929242158,0.0,0.520658801249658,0.328669974170501,0.0,4.51119217774266,4.51119217774266,,
MDV,2016,,,,,,,,1,,,,,,,,0.0,0.603336761175036,5.84021167294056,0.0,0.0,0.0,0.603336761175036,5.23687495073836,0.0,0.155271285225821,0.0,0.553386735247196,0.346547983714472,0.0,5.23687495073836,5.23687495073836,,
MDV,2017,,,,,,,,1,,,,,,,,0.0,2.88068612393874,8.99463929437341,0.0,0.0,0.0,1.15585071967943,7.83878886691589,0.0,0.175950552412781,0.0,0.622605285331079,0.389102779575008,0.0,6.11395317043467,6.11395317043467,,
MDV,2018,,,,,,,,1,,,,,,,,0.0,2.6111036943911,8.33946447264202,0.0,0.0,0.0,1.80824318619086,6.53122101807516,0.0,0.0764399526051196,0.0,1.25773126862154,0.654856844051899,0.0,5.72836077825092,5.72836077825092,,
MDV,2019,,,,,,,,1,,,,,,,,0.0,2.35660146841884,8.38499098012126,0.0153624705695674,0.0300413676713332,1743620.14513463,2.11628668541351,6.22330041133737,0.0300413676713332,0.0823705166226121,0.0992230899411674,1.29577368689659,0.66635243721987,0.0153624705695674,5.88376254641388,6.02838951170243,,
MDV,2020,,,,,,,,1,,,,,,,,0.0,1.44820014064522,6.42896122884859,0.0,0.0,0.0,0.74181322379892,5.68714751791067,0.0,0.050828616108209,0.0401132417739604,1.47676723818906,0.586450810543179,0.0,4.94064752978905,4.98076089334776,,
MDV,2021,,,,,,,,1,,,,,,,,0.0,1.79559368116538,6.8175899775524,0.0,0.0,0.0,0.457410471226234,6.36017942419246,0.0,0.0695026034433424,0.0388344896156305,1.36253692469077,0.591405880726811,0.0,4.98316166817076,5.02199613211958,,
MDV,2022,,,,,,,,0,,,,,,,,0.0,0.703217163767775,5.88877315305869,0.0,0.0,0.0,0.59238060467114,5.29639229453283,0.0,0.059115093242839,0.0462965633810065,1.235511771571,0.592024555299919,0.0,5.13925941684366,5.18555613435075,,
MEX,2015,,,,,,,,1,,,,,,,,0.0,1.58173177824042,5.68500219435144,1.18953723440883,0.271447113834418,3517643451.69067,0.860141443706146,3.36387651279078,0.271447113834418,0.0570826128481373,0.131338373615271,1.36341509376555,0.89779128802447,0.401132572525929,3.29935238373258,4.103270563296,,
MEX,2016,,,,,,,,1,,,,,,,,0.0,1.42856258176646,6.15752678557672,1.18577554808413,0.261555090629995,3086983203.88793,0.878034796711356,3.83216155215943,0.261555090629995,0.068995709930778,0.0969119406745157,1.71266368676233,1.10108918427523,0.588963360676477,3.78153409464076,4.72896452702339,,
MEX,2017,,,,,,,,1,,,,,,,,0.0,1.26527099170544,5.3943358770931,1.13243161847899,0.27155691041793,3380461215.9729,0.779349920855218,3.21099769547566,0.27155691041793,0.0495143152324369,0.101354143627511,1.62576385602494,0.942009857232459,0.60384908996245,3.15230499993823,4.12906519182732,,
MEX,2018,,,,,,,,1,,,,,,,,0.0,1.46531753867186,5.64386943342193,1.36589094048227,0.274241155667113,3516312599.18212,0.867391400198588,3.13634593707396,0.274241155667113,0.0502863593236493,0.116779377917407,1.69825986718089,0.886118399506457,0.726006835885435,3.06152451598284,4.17855189475007,,
MEX,2019,,,,,,,,1,,,,,,,,0.0,1.11890003851651,4.60461550661761,1.15728599745843,0.399702481651686,5226720333.09936,0.538622053104702,2.50900490147254,0.399702481651686,0.0373942671539055,0.0,1.63528861379887,0.728543895862242,0.672534562167891,2.4134783878164,3.48571561396159,,
MEX,2020,,,,,,,,1,,,,,,,,0.0,0.608506124409296,3.67633365101185,0.758441950470001,0.372170553818937,4078147888.18359,0.288893279268106,2.25682797624485,0.372170553818937,0.0373511293154659,0.0,1.47884742156812,0.594875036971207,0.551512893482261,2.14414412281738,3.06782761363459,,
MEX,2021,,,,,,,,1,,,,,,,,0.0,0.666019132060147,3.66126122566348,0.799713599005368,0.37153936316788,4430533885.95581,0.304025286431066,2.18598295706566,0.37153936316788,0.0376290423989494,0.0,1.42533274177307,0.577926923578327,0.542266993683157,2.08143565677829,2.99524217357734,,
MEX,2022,,,,,,,,0,,,,,,,,0.0,0.676375476499984,3.76274622491876,0.871725316093455,0.364640189815222,4460982799.53002,0.299492051035088,2.22688860951008,0.364640189815222,0.0377240709442984,0.0,1.49139138244963,0.591806247315914,0.601416242605294,2.12031423804504,3.08637074841878,,
MHL,2015,,,,,,,,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
MHL,2016,,,,,,,,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
MHL,2017,,,,,,,,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
MHL,2018,,,,,,,,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
MHL,2019,,,,,,,,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
MHL,2020,,,,,,,,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
MHL,2021,,,,,,,,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
MHL,2022,,,,,,,,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
