Country,Year,Environment_Expenditure,CO2 emissions_Foreign_control,CO2_emissions_Domestic_control,Taxes_Environment,Fossil_Fuel_Subsidies,G7_dummy,Temperature_Change
ECU,2019,,,,0.39,9.49154433665347,1.0,1.279
ECU,2020,,,,0.27,6.6005822742266,1.0,1.509
ECU,2021,,,,0.29,6.78556413059096,1.0,1.032
EGY,2016,,,,0.59,38.5486339562302,1.0,1.396
EGY,2017,,,,1.02,58.4871601653451,1.0,0.616
EGY,2018,,,,0.99,42.3533772683032,1.0,2.049
EGY,2019,,,,0.89,34.9405561737569,1.0,1.04
EGY,2020,,,,0.57,28.5172814200351,1.0,1.117
FJI,2010,,,,0.0,,1.0,0.978
FJI,2011,,,,0.89,,1.0,0.898
FJI,2012,,,,1.42,,1.0,0.589
FJI,2013,,,,1.24,,1.0,0.916
FJI,2014,,,,1.37,,1.0,0.646
FJI,2015,,,,1.4,2.62966942181105,1.0,0.517
FJI,2016,,,,1.42,3.78799673502352,1.0,0.97
FJI,2017,,,,1.33,3.67424031978069,1.0,1.127
FJI,2018,,,,1.3,4.61692043467018,1.0,0.953
FJI,2019,,,,1.3,4.84983023271669,1.0,1.065
FJI,2020,,,,0.4,2.79553269155987,1.0,1.237
GHA,2000,,,,1.96,,1.0,0.43
GHA,2001,,,,1.7,,1.0,0.565
GHA,2002,,,,2.21,,1.0,0.825
GHA,2003,,,,3.51,,1.0,0.988
GHA,2004,,,,3.91,,0.0,0.739
GHA,2005,,,,4.14,,1.0,0.967
GHA,2006,,,,2.18,,1.0,0.991
GHA,2007,,,,1.74,,1.0,0.946
GHA,2008,,,,1.59,,1.0,0.698
GHA,2009,,,,1.01,,1.0,0.884
GHA,2010,,,,0.71,,1.0,1.276
GHA,2011,,,,0.82,,1.0,0.883
GHA,2012,,,,0.81,,1.0,0.614
GHA,2013,,,,0.49,,1.0,0.841
GHA,2014,,,,0.42,,1.0,0.887
GHA,2015,,,,1.32,2.42362101147571,1.0,1.132
GHA,2016,,,,2.4,0.812110393444738,1.0,1.217
GHA,2017,,,,1.8,0.872425917579383,1.0,1.292
GHA,2018,,,,1.77,1.15112490462641,1.0,1.081
GHA,2019,,,,1.66,1.60980354839785,1.0,1.32
GHA,2020,,,,1.71,1.44261828518109,0.0,1.284
GNQ,2015,,,,0.254046620387385,3.73062957297123,,0.849
GNQ,2016,,,,0.250609242855242,3.21948682654392,,1.462
GNQ,2017,,,,0.262190518146336,3.15139902411707,,1.308
GUY,1995,,,,1.23,,0.0,0.988
GUY,1996,,,,1.34,,0.0,0.61
GUY,1997,,,,1.29,,0.0,0.884
GUY,1998,,,,1.43,,1.0,1.287
GUY,1999,,,,1.29,,1.0,0.405
GUY,2000,,,,1.49,,1.0,0.658
GUY,2001,,,,1.62,,1.0,0.825
GUY,2002,,,,1.59,,1.0,1.074
GUY,2003,,,,1.48,,1.0,0.948
GUY,2004,,,,1.53,,1.0,0.942
GUY,2005,,,,1.61,,1.0,1.321
GUY,2006,,,,0.55,,1.0,1.003
GUY,2007,,,,0.38,,1.0,1.025
GUY,2008,,,,1.92,,1.0,0.558
GUY,2009,,,,3.09,,1.0,1.162
GUY,2010,,,,2.84,,1.0,1.115
GUY,2011,,,,2.62,,1.0,0.968
GUY,2012,,,,2.42,,1.0,0.958
GUY,2013,,,,2.92,,1.0,0.894
GUY,2014,,,,3.04,,1.0,1.071
GUY,2015,,,,3.47,0.315678124221059,1.0,1.352
GUY,2016,,,,3.03,2.33677838647535,1.0,1.506
GUY,2017,,,,3.28,2.05396063045462,1.0,1.149
GUY,2018,,,,3.9,1.63156274802339,1.0,1.137
GUY,2019,,,,4.01,1.66511743337929,1.0,1.178
GUY,2020,,,,2.77,5.43091053985499,1.0,1.4
GUY,2021,,,,2.64,3.96626942086102,1.0,0.875
HND,2015,,,,2.49912567165836,1.27500044295548,1.0,1.126
HND,2016,,,,2.54969016688313,1.86213632182873,1.0,1.368
HND,2017,,,,2.56013097844694,2.12847263687358,1.0,1.034
HND,2018,,,,2.48101160402959,1.99702833444433,1.0,0.804
HND,2019,,,,2.47806700976407,2.24179724746176,1.0,1.233
HND,2021,,,,2.38447550428659,2.36348516500125,0.0,1.098
ISL,1995,,,,2.78,,0.0,-0.33
ISL,1996,,,,2.99,,0.0,0.562
ISL,1997,,,,2.93,,0.0,0.436
ISL,1998,,,,3.63,,1.0,0.238
ISL,1999,,,,3.74,,1.0,0.471
JAM,1995,,,,0.52,,0.0,1.062
JAM,1996,,,,0.49,,0.0,0.531
JAM,1997,,,,0.4,,0.0,0.99
JAM,1998,,,,0.7,,1.0,1.395
JAM,1999,,,,0.72,,1.0,0.753
JAM,2016,,,,0.9,1.28137134921908,1.0,1.395
JAM,2017,,,,1.19,1.24122321874913,1.0,1.076
JAM,2018,,,,1.21,1.11875924025482,1.0,1.249
JAM,2019,,,,1.27,1.23220806650534,1.0,1.524
JAM,2020,,,,0.7,1.1066379787058,1.0,1.623
JAM,2021,,,,0.8,1.26644859964484,0.0,1.267
JPN,1995,,,,1.62,,0.0,0.348
JPN,1996,,,,1.64,,0.0,-0.127
JPN,1997,,,,1.6,,0.0,0.454
JPN,1998,,,,1.62,,1.0,1.199
JPN,1999,,,,1.67,,1.0,0.948
JPN,2000,,,,1.65,,1.0,0.636
JPN,2001,,,,1.66,,1.0,0.418
JPN,2002,,,,1.68,,1.0,0.63
JPN,2003,,,,1.68,,1.0,0.326
JPN,2004,,,,1.66,,1.0,1.116
KEN,2014,,,,1.94,,0.0,1.024
KEN,2015,,,,1.76,1.29998350096145,1.0,1.164
KEN,2016,,,,1.89,1.27142104567909,1.0,1.237
KGZ,1995,,,,0.49,,0.0,0.495
KGZ,1996,,,,0.35,,0.0,-0.382
KGZ,1997,,,,0.35,,0.0,1.467
KGZ,1998,,,,0.39,,0.0,0.84
KGZ,1999,,,,0.38,,0.0,1.112
KGZ,2000,,,,0.72,,1.0,1.131
KGZ,2001,,,,0.56,,1.0,1.503
KGZ,2002,,,,0.5,,1.0,1.481
KGZ,2003,,,,0.53,,1.0,0.494
KGZ,2004,,,,0.51,,1.0,1.569
KGZ,2005,,,,0.51,,1.0,1.21
KGZ,2006,,,,0.55,,1.0,1.677
KGZ,2007,,,,0.54,,1.0,1.743
KGZ,2008,,,,0.63,,1.0,1.035
KGZ,2009,,,,0.3,,1.0,1.027
KGZ,2010,,,,0.2,,1.0,1.402
KGZ,2011,,,,0.15,,1.0,1.27
KGZ,2012,,,,0.18,,1.0,0.353
KGZ,2013,,,,0.18,,1.0,1.428
KHM,2008,,,,0.0,,1.0,0.43
KHM,2009,,,,2.19,,1.0,0.453
KHM,2010,,,,2.19,,1.0,1.225
KHM,2011,,,,1.94,,1.0,0.424
KHM,2012,,,,0.0,,1.0,0.875
KHM,2013,,,,0.0,,1.0,1.005
KHM,2014,,,,0.0,,1.0,0.614
KHM,2015,,,,0.0,1.3354582669422,1.0,1.081
KHM,2016,,,,0.0,2.12102014349734,1.0,1.473
KHM,2017,,,,0.0,2.66968098476768,1.0,1.095
KNA,2015,,,,0.718375864850681,8.01111531238169,1.0,1.035
KNA,2016,,,,0.767103953126998,8.01203347594966,1.0,1.097
KNA,2017,,,,0.710247403874607,8.2631485877019,1.0,0.958
KNA,2018,,,,0.714685779335344,9.75266340241839,0.0,0.627
KNA,2019,,,,0.829464091094484,9.98296899084769,0.0,0.797
KOR,1995,,,,1.82,,0.0,0.418
KOR,1996,,,,2.11,,0.0,-0.019
KOR,1997,,,,2.24,,0.0,0.737
KOR,1998,,,,2.32,,1.0,1.47
KOR,1999,,,,2.34,,1.0,1.032
KOR,2000,,,,2.45,,1.0,0.414
KOR,2001,,,,2.67,,1.0,0.893
KOR,2002,,,,2.43,,1.0,0.65
KOR,2003,,,,2.46,,1.0,0.618
KOR,2004,,,,2.32,,1.0,1.185
LCA,1995,,,,0.05,,0.0,0.65
LCA,1996,,,,0.07,,0.0,0.431
LCA,1997,,,,0.17,,0.0,0.565
LCA,1998,,,,0.26,,1.0,1.085
LCA,1999,,,,0.33,,1.0,0.526
LCA,2000,,,,0.41,,1.0,0.337
LCA,2001,,,,0.38,,1.0,0.573
LCA,2002,,,,0.22,,1.0,0.643
LCA,2003,,,,0.31,,1.0,0.864
LCA,2004,,,,0.33,,1.0,0.517
LCA,2005,,,,0.34,,1.0,0.941
LCA,2006,,,,0.4,,1.0,0.758
LCA,2007,,,,0.44,,1.0,0.752
LCA,2008,,,,0.66,,1.0,0.436
LCA,2009,,,,0.57,,1.0,0.523
LCA,2010,,,,0.53,,1.0,1.177
LCA,2011,,,,0.49,,1.0,0.642
LCA,2012,,,,0.45,,1.0,0.625
LCA,2013,,,,0.48,,1.0,0.744
LCA,2014,,,,0.5,,1.0,0.619
LCA,2015,,,,0.61,2.75654542695139,1.0,0.861
LCA,2016,,,,0.78,1.88425223026712,1.0,0.999
LCA,2017,,,,0.96,1.67030488745931,1.0,0.844
LCA,2018,,,,1.02,3.83528089231842,1.0,0.532
LCA,2019,,,,1.18,3.66111598977101,1.0,0.967
LCA,2020,,,,0.82,3.24937056365036,0.0,1.161
LCA,2021,,,,0.98,3.4953736448198,0.0,0.732
LSO,2017,,,,0.34,3.41797055299988,1.0,1.215
LSO,2018,,,,0.92,4.06044557834559,1.0,1.101
LSO,2019,,,,0.84,3.98625589112486,1.0,1.668
LSO,2020,,,,1.36,4.44259340390968,1.0,0.791
MAR,2000,,,,2.21,,1.0,0.845
MAR,2001,,,,2.3,,1.0,1.745
MAR,2002,,,,2.16,,1.0,1.108
MAR,2003,,,,2.11,,1.0,1.593
MAR,2004,,,,1.8,,1.0,1.029
MAR,2017,,,,0.24,5.47224516060854,1.0,2.131
MAR,2018,,,,0.25,6.14762209503416,1.0,0.597
MAR,2019,,,,0.27,6.36490840632041,1.0,1.466
MAR,2020,,,,0.33,5.29630472083349,1.0,2.107
MDG,2015,,,,1.20242589240853,0.807151578208504,1.0,1.134
MDG,2016,,,,1.08256399845024,0.823820639258416,1.0,1.147
MDG,2017,,,,1.13184391917743,1.3077300543635,1.0,1.379
MDG,2018,,,,1.43691465867192,1.08765891675814,1.0,0.983
MDG,2019,,,,1.56082418088999,1.04891252595029,1.0,1.438
MDV,2010,,,,0.25,,1.0,0.683
MDV,2011,,,,0.95,,1.0,0.561
MDV,2012,,,,0.78,,1.0,0.573
MDV,2013,,,,0.79,,1.0,0.662
MDV,2014,,,,0.85,,1.0,0.766
MDV,2015,,,,0.89,5.37786473986141,1.0,0.982
MDV,2016,,,,0.91,5.84021167294056,1.0,1.555
MDV,2017,,,,1.08,8.99463929437341,1.0,1.126
MDV,2018,,,,0.9,8.33946447264202,1.0,0.84
MDV,2019,,,,0.97,8.38499098012126,1.0,1.131
MDV,2020,,,,0.67,6.42896122884859,0.0,1.17
MEX,1995,,,,0.94,,0.0,0.81
MEX,1996,,,,0.84,,0.0,0.567
MEX,1997,,,,1.05,,0.0,0.5
MEX,1998,,,,1.48,,1.0,0.736
MEX,1999,,,,1.73,,1.0,0.642
MEX,2000,,,,1.2,,1.0,0.634
MEX,2001,,,,1.47,,1.0,0.549
MEX,2002,,,,1.74,,1.0,0.73
MEX,2003,,,,1.34,,1.0,0.894
MEX,2004,,,,0.82,,1.0,0.365
MEX,2017,,,,1.17,5.3943358770931,1.0,1.629
MEX,2018,,,,0.96,5.64386943342193,1.0,1.24
MEX,2019,,,,1.37,4.60461550661761,1.0,1.378
MEX,2020,,,,1.42,3.67633365101185,1.0,1.726
MEX,2021,,,,0.98,3.66126122566348,1.0,1.163
MKD,2015,,,,1.83417597870308,14.5875674768095,1.0,1.479
MLI,1995,,,,0.81,,0.0,0.57
MLI,1996,,,,1.58,,0.0,1.161
MLI,1997,,,,2.34,,0.0,0.87
MLI,1998,,,,2.45,,1.0,1.214
MLI,1999,,,,2.78,,1.0,0.375
MLI,2000,,,,2.11,,1.0,0.647
MLI,2001,,,,1.9,,1.0,0.583
MLI,2002,,,,2.09,,1.0,1.246
MLI,2003,,,,2.0,,1.0,1.238
MLI,2004,,,,1.69,,1.0,1.214
MLI,2005,,,,1.5,,1.0,1.396
MLI,2006,,,,1.48,,1.0,1.097
MLI,2007,,,,1.73,,1.0,0.933
MLI,2008,,,,1.46,,1.0,0.548
MLI,2009,,,,1.37,,0.0,0.96
MLI,2010,,,,1.34,,1.0,1.63
MLI,2011,,,,0.95,,1.0,1.207
MLI,2012,,,,1.51,,1.0,0.426
MLI,2013,,,,1.26,,0.0,0.969
MLI,2014,,,,1.2,,0.0,0.787
MLI,2015,,,,2.0,0.0979975195387645,0.0,1.017
MLI,2016,,,,2.03,0.100944090920349,1.0,1.089
MLI,2017,,,,1.83,0.0927530007090883,1.0,1.347
MLI,2018,,,,1.24,0.366636219859333,1.0,1.04
MLI,2019,,,,1.48,0.455831854209437,1.0,1.089
MLI,2020,,,,1.44,0.267819878764452,0.0,1.01
MNE,1995,,,,0.0,,0.0,
MNE,1996,,,,0.0,,0.0,
MNE,1997,,,,0.0,,0.0,
MNE,1998,,,,0.0,,0.0,
MNE,1999,,,,0.0,,0.0,
MNE,2000,,,,0.0,,0.0,
MNE,2005,,,,3.11,,0.0,
MNE,2006,,,,2.96,,1.0,0.479
MNG,2011,,,,1.64,,0.0,0.757
MNG,2013,,,,1.57,,1.0,1.024
MNG,2014,,,,1.26,,1.0,1.879
MNG,2015,,,,1.9,21.1709777222818,1.0,2.131
MRT,2007,,,,0.86,,1.0,1.06
MRT,2008,,,,0.99,,1.0,1.321
MRT,2009,,,,0.82,,1.0,0.968
MRT,2010,,,,0.86,,1.0,2.02
MRT,2011,,,,1.16,,1.0,1.671
MRT,2012,,,,1.26,,1.0,0.942
MRT,2013,,,,0.5,,1.0,1.588
MRT,2014,,,,0.61,,1.0,1.48
MRT,2015,,,,0.7,1.59555689150548,1.0,1.563
MRT,2016,,,,1.18,1.45249416695465,1.0,1.825
MRT,2017,,,,1.25,1.71823067145704,1.0,2.141
MRT,2018,,,,1.4,3.54688886551117,1.0,1.086
MRT,2019,,,,1.27,4.31836398095384,1.0,1.435
MRT,2020,,,,0.96,3.10389129074874,1.0,1.919
MYS,1995,,,,0.64,,0.0,0.544
MYS,1996,,,,0.63,,0.0,0.481
MYS,1997,,,,0.66,,0.0,0.69
MYS,1998,,,,0.63,,1.0,1.279
MYS,1999,,,,0.61,,1.0,0.483
MYS,2000,,,,0.54,,1.0,0.449
MYS,2001,,,,0.59,,1.0,0.689
MYS,2002,,,,0.56,,1.0,0.785
MYS,2003,,,,0.53,,1.0,0.781
MYS,2004,,,,0.48,,1.0,0.755
MYS,2017,,,,0.2,13.6283537911074,1.0,1.419
MYS,2018,,,,0.78,13.0379138144045,1.0,1.443
NER,2000,,,,0.34,,1.0,0.677
NER,2001,,,,0.35,,1.0,0.165
NER,2002,,,,0.39,,1.0,0.542
NER,2003,,,,0.42,,1.0,0.778
NER,2004,,,,0.4,,1.0,0.545
NER,2005,,,,0.33,,1.0,1.169
NER,2006,,,,0.31,,1.0,1.179
NER,2007,,,,0.32,,1.0,0.872
NER,2008,,,,0.26,,1.0,0.283
NER,2009,,,,0.32,,1.0,1.313
NER,2010,,,,0.36,,1.0,1.557
NER,2011,,,,0.37,,1.0,0.956
NER,2012,,,,0.46,,1.0,0.588
NER,2013,,,,0.33,,1.0,0.809
NER,2014,,,,0.28,,1.0,0.987
NER,2015,,,,0.39,1.19916759571118,1.0,0.832
NER,2016,,,,0.25,0.702047879364953,1.0,0.933
NER,2017,,,,0.21,0.854628057187222,1.0,0.843
NER,2018,,,,0.31,1.37019033820405,1.0,1.065
NER,2019,,,,0.25,1.79912495715968,1.0,0.943
NER,2020,,,,0.27,1.0905266262287,1.0,0.776
NGA,2010,,,,0.01,,1.0,1.426
NGA,2011,,,,0.01,,1.0,0.852
NGA,2012,,,,0.01,,1.0,0.526
NGA,2013,,,,0.02,,1.0,0.922
NGA,2014,,,,0.01,,1.0,1.012
NGA,2015,,,,0.02,2.23749102769689,1.0,1.187
NGA,2016,,,,0.02,2.46377738646718,1.0,1.168
NGA,2017,,,,0.02,3.11961121629181,1.0,1.17
NGA,2018,,,,0.02,4.74406514628543,1.0,1.093
NGA,2019,,,,0.02,4.29623473287639,1.0,1.229
NGA,2020,,,,0.02,4.25955139502014,1.0,1.127
NIC,1995,,,,1.84,,0.0,0.898
NIC,1996,,,,1.84,,0.0,0.077
NIC,1997,,,,2.07,,0.0,0.808
NIC,1998,,,,2.24,,1.0,1.087
NIC,1999,,,,2.34,,1.0,0.169
NIC,2000,,,,2.1,,1.0,0.142
NIC,2001,,,,1.77,,1.0,0.502
NIC,2002,,,,1.88,,1.0,0.79
NIC,2003,,,,1.95,,1.0,0.738
NIC,2004,,,,1.77,,1.0,0.576
NIC,2005,,,,1.68,,1.0,0.841
NIC,2006,,,,1.57,,1.0,0.707
NIC,2007,,,,1.55,,1.0,0.844
NIC,2008,,,,1.33,,1.0,0.567
NIC,2009,,,,1.36,,1.0,0.821
NIC,2010,,,,1.45,,1.0,0.868
NIC,2011,,,,1.24,,1.0,0.695
NIC,2012,,,,1.24,,1.0,0.683
NIC,2013,,,,1.27,,1.0,1.201
NRU,2010,,,,0.01,,,
NRU,2011,,,,0.01,,,
NRU,2019,,,,1.14,13.9756331578984,,
NRU,2020,,,,0.15,16.3782019475125,,
PAK,2011,,,,0.39,,1.0,0.833
PAK,2012,,,,0.95,,1.0,0.263
PAK,2013,,,,0.85,,1.0,0.778
PAK,2014,,,,0.91,,1.0,0.358
PAK,2015,,,,1.02,8.27068045983681,1.0,0.529
PAK,2016,,,,0.93,8.37646247134334,1.0,1.233
PAK,2017,,,,0.69,9.12925152555727,1.0,1.252
PAK,2018,,,,0.67,10.7076626495724,1.0,1.359
PAK,2019,,,,0.77,12.5341153517152,1.0,0.566
PAK,2020,,,,1.05,11.949890446679,1.0,0.394
PAN,1995,,,,0.12,,0.0,0.591
PAN,1996,,,,0.11,,0.0,0.3
PAN,1997,,,,0.41,,0.0,0.647
PAN,1998,,,,1.03,,1.0,0.991
PAN,1999,,,,1.1,,1.0,-0.088
PAN,2000,,,,0.98,,1.0,0.144
PAN,2001,,,,0.95,,1.0,0.551
PAN,2002,,,,0.98,,1.0,0.883
PAN,2003,,,,0.94,,1.0,0.926
PAN,2004,,,,0.76,,1.0,0.729
PAN,2005,,,,0.5,,1.0,0.741
PAN,2006,,,,0.55,,1.0,0.744
PAN,2007,,,,0.49,,1.0,0.654
PAN,2008,,,,0.4,,1.0,0.435
PAN,2009,,,,0.47,,1.0,0.953
PAN,2010,,,,0.33,,1.0,0.978
PAN,2011,,,,0.26,,1.0,0.585
PAN,2012,,,,0.58,,1.0,0.88
PAN,2013,,,,0.57,,1.0,0.999
PAN,2021,,,,0.4,2.79864686679405,1.0,1.199
PER,1995,,,,1.33,,0.0,0.798
PER,1996,,,,1.19,,0.0,0.158
PER,1997,,,,1.27,,0.0,0.855
PER,1998,,,,1.17,,1.0,1.29
PER,1999,,,,1.18,,1.0,0.232
PER,2000,,,,1.18,,1.0,0.325
PER,2001,,,,1.2,,1.0,0.49
PER,2002,,,,1.52,,1.0,0.754
PER,2003,,,,1.59,,1.0,0.769
PER,2004,,,,1.46,,1.0,0.682
PER,2005,,,,1.1,,1.0,0.813
PER,2006,,,,0.94,,1.0,0.809
PER,2007,,,,0.83,,1.0,0.555
PER,2008,,,,0.5,,1.0,0.604
PER,2009,,,,0.7,,1.0,0.869
PER,2010,,,,0.67,,1.0,1.063
PER,2011,,,,0.57,,1.0,0.791
PER,2012,,,,0.53,,1.0,0.808
PER,2013,,,,0.56,,1.0,0.647
PER,2014,,,,0.47,,1.0,0.883
PER,2015,,,,0.47,1.66192324315611,1.0,1.256
PER,2016,,,,0.47,1.88180761759401,1.0,1.454
PER,2017,,,,0.47,1.60872557118985,1.0,0.978
PER,2018,,,,0.45,2.27225575994929,1.0,0.734
PER,2019,,,,0.52,1.78146965102237,1.0,1.048
PER,2020,,,,0.5,0.956854931140792,1.0,1.778
PER,2021,,,,0.52,1.05326194123426,0.0,1.287
PHL,2021,,,,0.98724268526025,2.86622157199284,1.0,1.431
PNG,2000,,,,0.03,,1.0,0.377
PNG,2001,,,,0.03,,1.0,0.496
PNG,2002,,,,0.03,,1.0,0.671
PNG,2003,,,,0.02,,1.0,0.519
PNG,2004,,,,0.03,,1.0,0.234
PNG,2005,,,,0.02,,0.0,0.658
PNG,2006,,,,0.01,,0.0,0.252
PNG,2007,,,,0.01,,0.0,0.438
PNG,2008,,,,0.01,,0.0,0.342
PNG,2009,,,,0.01,,0.0,0.317
PNG,2010,,,,0.01,,0.0,1.007
PNG,2011,,,,0.01,,1.0,0.388
PNG,2012,,,,0.01,,1.0,0.295
PNG,2013,,,,0.01,,0.0,0.8
PNG,2014,,,,0.01,,0.0,0.393
PNG,2015,,,,0.02,0.109557637260606,0.0,0.16
PNG,2016,,,,0.01,0.3110799999597,0.0,1.129
PRY,1995,,,,0.84,,0.0,0.542
PRY,1996,,,,0.96,,0.0,0.095
PRY,1997,,,,0.75,,0.0,0.869
PRY,1998,,,,0.63,,1.0,0.176
PRY,1999,,,,0.38,,1.0,0.004
PRY,2000,,,,1.04,,1.0,0.101
PRY,2001,,,,1.23,,1.0,0.609
PRY,2002,,,,0.88,,1.0,1.074
PRY,2003,,,,1.24,,1.0,0.721
PRY,2004,,,,1.46,,1.0,0.394
PRY,2005,,,,1.08,,1.0,0.511
PRY,2006,,,,1.18,,1.0,0.915
PRY,2007,,,,1.19,,1.0,0.252
PRY,2008,,,,1.03,,1.0,0.259
PRY,2009,,,,1.07,,1.0,0.897
PRY,2010,,,,0.97,,1.0,0.326
PRY,2011,,,,1.0,,1.0,0.601
PRY,2012,,,,1.05,,1.0,0.825
PRY,2013,,,,0.92,,1.0,0.327
PRY,2014,,,,1.06,,1.0,1.119
PRY,2015,,,,1.02,1.32567435460776,1.0,1.493
PRY,2016,,,,0.97,2.05156374856849,1.0,0.25
PRY,2017,,,,1.0,2.77401618652834,1.0,1.15
PRY,2018,,,,1.07,2.4558766175643,1.0,0.539
PRY,2019,,,,0.94,2.90465417143003,1.0,1.276
PRY,2020,,,,0.9,1.57376635398267,1.0,1.369
PRY,2021,,,,0.91,1.57345113330714,1.0,0.696
RWA,1996,,,,0.44,,0.0,
RWA,1997,,,,0.54,,0.0,
RWA,1998,,,,0.98,,1.0,0.545
RWA,1999,,,,1.4,,1.0,
RWA,2000,,,,1.37,,0.0,
RWA,2001,,,,1.0,,1.0,0.258
RWA,2002,,,,1.05,,1.0,0.664
RWA,2003,,,,0.93,,1.0,0.909
RWA,2004,,,,0.87,,1.0,0.704
RWA,2005,,,,0.67,,1.0,
RWA,2006,,,,0.68,,1.0,
RWA,2007,,,,0.56,,1.0,1.25
RWA,2008,,,,0.53,,1.0,
RWA,2009,,,,0.86,,1.0,
RWA,2010,,,,1.36,,1.0,
RWA,2011,,,,1.45,,1.0,
RWA,2012,,,,1.22,,1.0,
RWA,2013,,,,1.22,,1.0,
RWA,2014,,,,1.14,,1.0,
RWA,2015,,,,1.37,0.0720171292330093,1.0,
RWA,2016,,,,1.54,0.0447219126167216,1.0,
RWA,2017,,,,1.41,0.065243321168623,1.0,
RWA,2018,,,,1.41,0.10377657768547,1.0,
RWA,2019,,,,1.37,0.154678885048075,1.0,
RWA,2020,,,,1.22,1.27593971612794,1.0,
SEN,2015,,,,2.06596321943351,0.747007536906129,1.0,1.212
SEN,2016,,,,2.55142052952852,0.857836312075328,1.0,1.542
SEN,2017,,,,1.70607596797879,0.776805920851433,1.0,1.744
SEN,2018,,,,1.57774975308584,0.9832428768625,1.0,0.964
SEN,2021,,,,1.96880039503231,1.07832376376598,1.0,1.782
SLB,2007,,,,3.41,,0.0,0.962
SLB,2008,,,,3.24,,0.0,
SLB,2009,,,,2.58,,1.0,0.319
SLB,2010,,,,3.38,,0.0,0.69
SLE,2001,,,,1.26,,0.0,0.848
SLE,2002,,,,1.34,,1.0,1.005
SLE,2003,,,,1.43,,0.0,0.814
SLE,2004,,,,1.48,,0.0,1.034
SLE,2005,,,,1.39,,0.0,1.194
SLE,2006,,,,1.76,,0.0,1.109
SLE,2007,,,,1.18,,0.0,0.795
SLE,2008,,,,1.36,,0.0,1.243
SLE,2009,,,,1.58,,0.0,0.9
SLE,2010,,,,1.76,,0.0,1.405
SLE,2011,,,,0.45,,0.0,1.134
SLE,2012,,,,0.68,,0.0,0.533
SLE,2013,,,,1.33,,0.0,1.058
SLE,2014,,,,1.35,,1.0,1.037
SLE,2015,,,,1.34,0.0,1.0,1.16
SLE,2016,,,,1.08,0.0,1.0,1.086
SLE,2017,,,,2.0,0.0,1.0,1.728
SLE,2018,,,,1.24,0.704695008156333,1.0,1.234
SLE,2019,,,,1.83,1.20339710214168,0.0,1.561
SLE,2020,,,,1.6,0.217093854323452,0.0,1.526
SMR,2015,,,,3.43109376958818,0.0,,1.833
SMR,2016,,,,3.56297465985272,0.0,,1.768
SMR,2017,,,,3.64536247157368,0.0,,1.7
SMR,2018,,,,3.69919920470899,0.0,,1.971
SRB,2003,,,,3.44,,0.0,
SRB,2004,,,,2.93,,0.0,
SRB,2005,,,,2.84,,0.0,
SRB,2006,,,,2.91,,1.0,0.555
SRB,2013,,,,3.19,,1.0,1.413
SRB,2014,,,,3.73,,1.0,1.596
SRB,2015,,,,3.95,30.0526979653261,1.0,1.743
SRB,2016,,,,4.21,28.3857932688888,1.0,1.698
SWZ,1995,,,,0.75,,0.0,0.585
SWZ,1996,,,,0.64,,0.0,-0.042
SWZ,1997,,,,0.63,,0.0,0.235
SWZ,1998,,,,0.84,,0.0,0.991
SWZ,1999,,,,0.74,,0.0,0.505
SWZ,2000,,,,0.7,,1.0,-0.061
SWZ,2001,,,,0.75,,1.0,0.517
SWZ,2002,,,,0.6,,1.0,0.601
SWZ,2003,,,,0.54,,0.0,0.715
SWZ,2004,,,,0.5,,1.0,0.525
SWZ,2005,,,,0.39,,1.0,1.153
SWZ,2006,,,,0.47,,1.0,0.365
SWZ,2007,,,,0.39,,1.0,1.133
SWZ,2008,,,,0.4,,1.0,0.64
SWZ,2009,,,,0.43,,1.0,0.383
SWZ,2010,,,,0.56,,1.0,1.287
SWZ,2011,,,,0.7,,1.0,0.897
SWZ,2012,,,,1.05,,1.0,0.696
SWZ,2013,,,,1.33,,1.0,0.566
SWZ,2014,,,,1.29,,1.0,0.781
SWZ,2015,,,,1.38,2.13061655098228,1.0,1.235
SWZ,2016,,,,1.39,3.14947675004266,1.0,1.216
SWZ,2017,,,,1.8,2.82362497770026,1.0,0.688
SWZ,2018,,,,1.79,2.86869052037067,1.0,1.064
SWZ,2019,,,,1.97,3.7781185292534,1.0,1.623
SWZ,2020,,,,2.04,2.45503869580349,1.0,0.77
SYC,2009,,,,3.93,,0.0,0.82
SYC,2017,,,,4.78,0.422310688031934,1.0,1.184
SYC,2019,,,,4.38,2.28599385759181,1.0,1.377
SYC,2020,,,,4.05,1.89605158353413,1.0,1.434
TCD,2009,,,,0.06,,,1.236
TCD,2010,,,,0.15,,,1.181
TCD,2011,,,,0.09,,,0.969
TCD,2012,,,,0.02,,,0.553
TCD,2013,,,,0.04,,,1.013
TCD,2014,,,,0.04,,,0.856
TCD,2015,,,,0.06,0.737516091471815,,1.294
TCD,2016,,,,0.05,0.536253200635492,,0.939
TCD,2017,,,,0.06,0.46614329876041,,1.026
TCD,2018,,,,0.49,1.18669400784706,,1.527
TCD,2019,,,,0.28,1.51514461490107,,1.306
TCD,2020,,,,0.49,0.676255179782159,,1.192
TGO,2000,,,,1.11,,1.0,0.523
TGO,2001,,,,0.84,,1.0,0.641
TGO,2002,,,,0.74,,1.0,0.732
TGO,2003,,,,1.09,,1.0,0.973
